Name;TP;TN;FP;FN;TPR;FPR;Precision;Recall;F1;EvaluationTimePerWindowMS;ValueShift
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-30.000000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-29.880000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-29.760000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-29.640000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-29.520000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-29.400000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-29.280000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-29.160000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-29.040000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-28.920000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-28.800000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-28.680000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-28.560000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-28.440000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-28.320000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-28.200000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-28.080000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-27.960000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-27.840000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-27.720000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-27.600000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-27.480000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-27.360000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-27.240000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-27.120000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-27.000000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-26.880000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-26.760000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-26.640000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-26.520000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-26.400000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-26.280000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-26.160000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-26.040000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-25.920000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-25.800000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-25.680000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-25.560000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-25.440000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-25.320000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-25.200000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-25.080000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-24.960000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-24.840000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-24.720000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-24.600000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-24.480000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-24.360000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-24.240000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-24.120000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-24.000000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-23.880000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-23.760000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-23.640000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-23.520000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-23.400000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-23.280000
HOG(RGB)+HONV_round0;0;14960;0;4408;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.452344;-23.160000
HOG(RGB)+HONV_round0;1;14960;0;4407;0.000227;0.000000;1.000000;0.000227;0.000454;3.452344;-23.040000
HOG(RGB)+HONV_round0;1;14960;0;4407;0.000227;0.000000;1.000000;0.000227;0.000454;3.452344;-22.920000
HOG(RGB)+HONV_round0;1;14960;0;4407;0.000227;0.000000;1.000000;0.000227;0.000454;3.452344;-22.800000
HOG(RGB)+HONV_round0;1;14960;0;4407;0.000227;0.000000;1.000000;0.000227;0.000454;3.452344;-22.680000
HOG(RGB)+HONV_round0;1;14960;0;4407;0.000227;0.000000;1.000000;0.000227;0.000454;3.452344;-22.560000
HOG(RGB)+HONV_round0;1;14960;0;4407;0.000227;0.000000;1.000000;0.000227;0.000454;3.452344;-22.440000
HOG(RGB)+HONV_round0;1;14960;0;4407;0.000227;0.000000;1.000000;0.000227;0.000454;3.452344;-22.320000
HOG(RGB)+HONV_round0;1;14960;0;4407;0.000227;0.000000;1.000000;0.000227;0.000454;3.452344;-22.200000
HOG(RGB)+HONV_round0;1;14960;0;4407;0.000227;0.000000;1.000000;0.000227;0.000454;3.452344;-22.080000
HOG(RGB)+HONV_round0;2;14960;0;4406;0.000454;0.000000;1.000000;0.000454;0.000907;3.452344;-21.960000
HOG(RGB)+HONV_round0;2;14960;0;4406;0.000454;0.000000;1.000000;0.000454;0.000907;3.452344;-21.840000
HOG(RGB)+HONV_round0;2;14960;0;4406;0.000454;0.000000;1.000000;0.000454;0.000907;3.452344;-21.720000
HOG(RGB)+HONV_round0;3;14960;0;4405;0.000681;0.000000;1.000000;0.000681;0.001360;3.452344;-21.600000
HOG(RGB)+HONV_round0;4;14960;0;4404;0.000907;0.000000;1.000000;0.000907;0.001813;3.452344;-21.480000
HOG(RGB)+HONV_round0;4;14960;0;4404;0.000907;0.000000;1.000000;0.000907;0.001813;3.452344;-21.360000
HOG(RGB)+HONV_round0;4;14960;0;4404;0.000907;0.000000;1.000000;0.000907;0.001813;3.452344;-21.240000
HOG(RGB)+HONV_round0;5;14960;0;4403;0.001134;0.000000;1.000000;0.001134;0.002266;3.452344;-21.120000
HOG(RGB)+HONV_round0;5;14960;0;4403;0.001134;0.000000;1.000000;0.001134;0.002266;3.452344;-21.000000
HOG(RGB)+HONV_round0;5;14960;0;4403;0.001134;0.000000;1.000000;0.001134;0.002266;3.452344;-20.880000
HOG(RGB)+HONV_round0;5;14960;0;4403;0.001134;0.000000;1.000000;0.001134;0.002266;3.452344;-20.760000
HOG(RGB)+HONV_round0;5;14960;0;4403;0.001134;0.000000;1.000000;0.001134;0.002266;3.452344;-20.640000
HOG(RGB)+HONV_round0;5;14960;0;4403;0.001134;0.000000;1.000000;0.001134;0.002266;3.452344;-20.520000
HOG(RGB)+HONV_round0;5;14960;0;4403;0.001134;0.000000;1.000000;0.001134;0.002266;3.452344;-20.400000
HOG(RGB)+HONV_round0;5;14960;0;4403;0.001134;0.000000;1.000000;0.001134;0.002266;3.452344;-20.280000
HOG(RGB)+HONV_round0;5;14960;0;4403;0.001134;0.000000;1.000000;0.001134;0.002266;3.452344;-20.160000
HOG(RGB)+HONV_round0;5;14960;0;4403;0.001134;0.000000;1.000000;0.001134;0.002266;3.452344;-20.040000
HOG(RGB)+HONV_round0;5;14960;0;4403;0.001134;0.000000;1.000000;0.001134;0.002266;3.452344;-19.920000
HOG(RGB)+HONV_round0;5;14960;0;4403;0.001134;0.000000;1.000000;0.001134;0.002266;3.452344;-19.800000
HOG(RGB)+HONV_round0;5;14960;0;4403;0.001134;0.000000;1.000000;0.001134;0.002266;3.452344;-19.680000
HOG(RGB)+HONV_round0;6;14960;0;4402;0.001361;0.000000;1.000000;0.001361;0.002719;3.452344;-19.560000
HOG(RGB)+HONV_round0;6;14960;0;4402;0.001361;0.000000;1.000000;0.001361;0.002719;3.452344;-19.440000
HOG(RGB)+HONV_round0;6;14960;0;4402;0.001361;0.000000;1.000000;0.001361;0.002719;3.452344;-19.320000
HOG(RGB)+HONV_round0;6;14960;0;4402;0.001361;0.000000;1.000000;0.001361;0.002719;3.452344;-19.200000
HOG(RGB)+HONV_round0;8;14960;0;4400;0.001815;0.000000;1.000000;0.001815;0.003623;3.452344;-19.080000
HOG(RGB)+HONV_round0;8;14960;0;4400;0.001815;0.000000;1.000000;0.001815;0.003623;3.452344;-18.960000
