Name;TP;TN;FP;FN;TPR;FPR;Precision;Recall;F1;FPPI;MissRate;EvaluationTimePerWindowMS;ValueShift;
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-30.000000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-29.880000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-29.760000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-29.640000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-29.520000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-29.400000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-29.280000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-29.160000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-29.040000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-28.920000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-28.800000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-28.680000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-28.560000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-28.440000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-28.320000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-28.200000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-28.080000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-27.960000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-27.840000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-27.720000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-27.600000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-27.480000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-27.360000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-27.240000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-27.120000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-27.000000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-26.880000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-26.760000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-26.640000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-26.520000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-26.400000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-26.280000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-26.160000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-26.040000
RAW(RGB)[S]_round0;0;37975295;0;36560;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);0.000000;1.000000;0.382726;-25.920000
