Name;TP;TN;FP;FN;TPR;FPR;Precision;Recall;F1;FPPI;MissRate;EvaluationTimePerWindowMS;ValueShift;
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-30.000000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-29.880000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-29.760000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-29.640000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-29.520000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-29.400000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-29.280000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-29.160000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-29.040000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-28.920000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-28.800000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-28.680000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-28.560000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-28.440000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-28.320000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-28.200000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-28.080000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-27.960000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-27.840000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-27.720000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-27.600000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-27.480000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-27.360000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-27.240000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-27.120000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-27.000000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-26.880000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-26.760000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-26.640000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-26.520000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-26.400000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-26.280000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-26.160000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-26.040000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-25.920000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-25.800000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-25.680000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-25.560000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-25.440000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-25.320000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-25.200000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-25.080000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-24.960000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-24.840000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-24.720000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-24.600000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-24.480000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-24.360000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-24.240000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-24.120000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-24.000000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-23.880000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-23.760000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-23.640000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-23.520000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-23.400000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-23.280000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-23.160000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-23.040000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-22.920000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-22.800000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-22.680000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-22.560000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-22.440000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-22.320000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-22.200000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-22.080000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-21.960000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-21.840000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-21.720000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-21.600000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-21.480000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-21.360000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-21.240000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-21.120000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-21.000000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-20.880000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-20.760000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-20.640000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-20.520000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-20.400000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-20.280000
HDD+HOG(RGB)[S]_round5;0;0;0;25;0.000000;-nan(ind);-nan(ind);0.000000;-nan(ind);0.000000;1.000000;2.874356;-20.160000
