63
62
82
80
72
84
84
64
81
77
77
86
71
72
85
65
78
78
63
75
77
87
74
62
64
74
73
64
69
74
69
72
68
80
85
76
86
89
61
65
89
61
61
72
70
66
72
79
63
86
67
80
70
73
75
63
87
69
87
65
62
73
64
83
63
89
83
86
88
72
75
76
66
73
62
89
70
61
61
61
64
64
67
73
71
76
89
89
66
77
89
86
62
65
61
70
74
73
83
81
75
61
61
67
61
63
67
73
63
65
61
89
64
78
75
71
80
62
66
67
76
75
66
71
85
70
88
86
86
86
88
70
71
74
78
79
85
62
77
81
88
74
68
70
83
65
88
73
64
89
62
64
61
62
63
61
64
71
63
65
67
74
78
66
78
74
76
77
75
75
75
75
75
84
63
72
82
86
78
85
73
83
87
63
72
61
63
63
73
75
73
87
61
77
66
81
76
89
77
87
61
66
61
66
61
66
87
87
89
89
63
69
61
64
80
65
66
65
71
72
70
75
77
73
75
77
73
76
77
73
84
84
79
89
61
72
68
69
72
68
77
61
77
75
77
65
69
79
82
61
61
78
61
75
68
70
76
72
85
84
80
62
69
62
65
75
80
73
71
89
66
86
84
65
75
74
76
66
68
65
70
79
77
69
69
70
64
87
61
61
71
69
79
64
71
86
82
66
69
86
74
74
74
71
85
83
65
61
77
76
80
71
73
63
66
68
88
68
64
87
63
72
71
68
82
72
65
66
68
65
61
81
74
77
77
66
73
62
75
86
79
62
69
64
82
67
70
75
63
66
63
64
69
78
75
84
83
86
62
76
86
68
63
82
89
66
73
87
68
74
75
83
63
77
84
69
69
80
80
80
83
80
89
63
82
69
68
68
68
61
61
61
62
85
78
82
67
61
72
74
63
63
62
68
70
68
85
70
76
73
70
85
82
82
82
83
82
87
82
66
76
63
64
67
75
74
76
86
72
87
89
66
70
70
89
61
72
68
79
65
69
75
77
86
62
62
85
88
66
72
74
62
79
89
84
86
88
61
64
77
81
62
62
73
69
76
61
64
79
69
64
69
70
63
70
70
65
77
70
63
82
88
85
82
82
64
67
63
83
78
70
73
70
71
62
73
66
75
72
79
84
83
84
89
76
85
79
79
83
83
62
61
64
62
61
67
63
64
69
67
63
72
71
63
78
78
67
87
87
74
82
64
72
65
80
71
61
66
78
77
68
74
83
83
75
79
88
83
79
85
81
83
70
76
82
83
83
83
66
67
62
74
68
61
68
70
61
77
67
65
70
62
78
68
64
61
65
63
64
74
67
87
67
61
84
84
78
84
82
61
64
67
64
73
74
65
65
64
61
80
76
74
64
71
86
77
83
64
70
80
64
67
78
64
70
84
