33
27
30
36
36
32
32
35
35
36
35
31
35
36
35
35
25
31
28
33
29
31
35
26
26
26
26
26
28
26
27
36
33
33
36
36
36
36
36
36
34
35
35
36
36
35
35
33
28
31
29
28
30
30
35
36
31
34
30
34
30
34
30
34
30
30
30
30
30
30
30
30
30
30
30
30
33
36
36
