Name;TP;TN;FP;FN;TPR;FPR;Precision;Recall;F1;EvaluationTimePerWindowMS;ValueShift;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3793;3585;234;27;0.992932;0.061273;0.941892;0.992932;0.966739;3.335253;5.000000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3794;3574;245;26;0.993194;0.064153;0.939341;0.993194;0.965517;3.334861;5.200000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3797;3560;259;23;0.993979;0.067819;0.936144;0.993979;0.964195;3.336955;5.400000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3799;3552;267;21;0.994503;0.069914;0.934333;0.994503;0.963480;3.338264;5.600000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3799;3533;286;21;0.994503;0.074889;0.929988;0.994503;0.961164;3.335908;5.800000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3799;3521;298;21;0.994503;0.078031;0.927264;0.994503;0.959707;3.336562;6.000000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3800;3508;311;20;0.994764;0.081435;0.924349;0.994764;0.958265;3.333552;6.200000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3801;3501;318;19;0.995026;0.083268;0.922797;0.995026;0.957551;3.340490;6.400000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3802;3485;334;18;0.995288;0.087457;0.919246;0.995288;0.955757;3.334861;6.600000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3803;3465;354;17;0.995550;0.092694;0.914842;0.995550;0.953491;3.339704;6.800000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3803;3440;379;17;0.995550;0.099241;0.909374;0.995550;0.950512;3.337086;7.000000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3804;3415;404;16;0.995812;0.105787;0.903992;0.995812;0.947683;3.337610;7.200000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3806;3387;432;14;0.996335;0.113119;0.898065;0.996335;0.944651;3.341537;7.400000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3806;3356;463;14;0.996335;0.121236;0.891544;0.996335;0.941031;3.335646;7.600000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3806;3332;487;14;0.996335;0.127520;0.886560;0.996335;0.938247;3.337086;7.800000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3806;3301;518;14;0.996335;0.135638;0.880204;0.996335;0.934676;3.341537;8.000000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3808;3279;540;12;0.996859;0.141398;0.875805;0.996859;0.932419;3.337348;8.200000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3810;3250;569;10;0.997382;0.148992;0.870062;0.997382;0.929382;3.333028;8.400000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3810;3225;594;10;0.997382;0.155538;0.865123;0.997382;0.926556;3.340882;8.600000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3811;3206;613;9;0.997644;0.160513;0.861438;0.997644;0.924551;3.337610;8.800000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3813;3174;645;7;0.998168;0.168892;0.855316;0.998168;0.921237;3.335515;9.000000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3813;3150;669;7;0.998168;0.175177;0.850736;0.998168;0.918574;3.339704;9.200000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3813;3120;699;7;0.998168;0.183032;0.845080;0.998168;0.915266;3.333290;9.400000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3814;3093;726;6;0.998429;0.190102;0.840088;0.998429;0.912440;3.341406;9.600000;
Corner(Depth)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);3815;3065;754;5;0.998691;0.197434;0.834975;0.998691;0.909524;3.344417;9.800000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);2403;3818;1;1417;0.629058;0.000262;0.999584;0.629058;0.772172;3.342453;-10.000000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);2438;3818;1;1382;0.638220;0.000262;0.999590;0.638220;0.779038;3.331457;-9.800000;
Corner(RGB)+Histogram(Depth)+HoG(Depth)+HoG(RGB)+LBP(RGB);2464;3818;1;1356;0.645026;0.000262;0.999594;0.645026;0.784089;3.333159;-9.600000;
