Name;TP;TN;FP;FN;TPR;FPR;Precision;Recall;F1;EvaluationTimePerWindowMS;ValueShift;
FAST(Depth)+HoG(Depth)+HoG(RGB);447;3819;0;3373;0.117016;0.000000;1.000000;0.117016;0.209515;2.583322;-8.600000;
FAST(Depth)+HoG(Depth)+HoG(RGB);490;3819;0;3330;0.128272;0.000000;1.000000;0.128272;0.227378;2.590261;-8.400000;
FAST(Depth)+HoG(Depth)+HoG(RGB);541;3818;1;3279;0.141623;0.000262;0.998155;0.141623;0.248051;2.586857;-8.200000;
FAST(Depth)+HoG(Depth)+HoG(RGB);589;3818;1;3231;0.154188;0.000262;0.998305;0.154188;0.267120;2.586464;-8.000000;
FAST(Depth)+HoG(Depth)+HoG(RGB);640;3817;2;3180;0.167539;0.000524;0.996885;0.167539;0.286867;2.588297;-7.800000;
FAST(Depth)+HoG(Depth)+HoG(RGB);696;3817;2;3124;0.182199;0.000524;0.997135;0.182199;0.308101;2.584893;-7.600000;
FAST(Depth)+HoG(Depth)+HoG(RGB);753;3817;2;3067;0.197120;0.000524;0.997351;0.197120;0.329180;2.585155;-7.400000;
FAST(Depth)+HoG(Depth)+HoG(RGB);828;3817;2;2992;0.216754;0.000524;0.997590;0.216754;0.356129;2.583977;-7.200000;
FAST(Depth)+HoG(Depth)+HoG(RGB);903;3817;2;2917;0.236387;0.000524;0.997790;0.236387;0.382222;2.589868;-7.000000;
FAST(Depth)+HoG(Depth)+HoG(RGB);959;3817;2;2861;0.251047;0.000524;0.997919;0.251047;0.401171;2.586857;-6.800000;
FAST(Depth)+HoG(Depth)+HoG(RGB);1057;3817;2;2763;0.276702;0.000524;0.998111;0.276702;0.433286;2.584501;-6.600000;
FAST(Depth)+HoG(Depth)+HoG(RGB);1124;3817;2;2696;0.294241;0.000524;0.998224;0.294241;0.454509;2.584370;-6.400000;
FAST(Depth)+HoG(Depth)+HoG(RGB);1205;3815;4;2615;0.315445;0.001047;0.996691;0.315445;0.479221;2.585679;-6.200000;
FAST(Depth)+HoG(Depth)+HoG(RGB);1284;3815;4;2536;0.336126;0.001047;0.996894;0.336126;0.502741;2.585941;-6.000000;
FAST(Depth)+HoG(Depth)+HoG(RGB);1351;3815;4;2469;0.353665;0.001047;0.997048;0.353665;0.522126;2.584762;-5.800000;
FAST(Depth)+HoG(Depth)+HoG(RGB);1442;3813;6;2378;0.377487;0.001571;0.995856;0.377487;0.547456;2.585548;-5.600000;
FAST(Depth)+HoG(Depth)+HoG(RGB);1520;3812;7;2300;0.397906;0.001833;0.995416;0.397906;0.568543;2.585286;-5.400000;
FAST(Depth)+HoG(Depth)+HoG(RGB);1616;3811;8;2204;0.423037;0.002095;0.995074;0.423037;0.593681;2.585024;-5.200000;
FAST(Depth)+HoG(Depth)+HoG(RGB);1693;3809;10;2127;0.443194;0.002618;0.994128;0.443194;0.613073;2.585810;-5.000000;
FAST(Depth)+HoG(Depth)+HoG(RGB);1791;3807;12;2029;0.468848;0.003142;0.993344;0.468848;0.637026;2.583846;-4.800000;
FAST(Depth)+HoG(Depth)+HoG(RGB);1862;3805;14;1958;0.487435;0.003666;0.992537;0.487435;0.653792;2.583322;-4.600000;
FAST(Depth)+HoG(Depth)+HoG(RGB);1950;3804;15;1870;0.510471;0.003928;0.992366;0.510471;0.674157;2.588559;-4.400000;
FAST(Depth)+HoG(Depth)+HoG(RGB);2043;3802;17;1777;0.534817;0.004451;0.991748;0.534817;0.694898;2.587511;-4.200000;
FAST(Depth)+HoG(Depth)+HoG(RGB);2127;3800;19;1693;0.556806;0.004975;0.991146;0.556806;0.713041;2.586857;-4.000000;
FAST(Depth)+HoG(Depth)+HoG(RGB);2228;3798;21;1592;0.583246;0.005499;0.990663;0.583246;0.734223;2.585417;-3.800000;
FAST(Depth)+HoG(Depth)+HoG(RGB);2332;3798;21;1488;0.610471;0.005499;0.991075;0.610471;0.755548;2.585024;-3.600000;
FAST(Depth)+HoG(Depth)+HoG(RGB);2421;3797;22;1399;0.633770;0.005761;0.990995;0.633770;0.773112;2.590261;-3.400000;
FAST(Depth)+HoG(Depth)+HoG(RGB);2507;3794;25;1313;0.656283;0.006546;0.990126;0.656283;0.789358;2.582930;-3.200000;
FAST(Depth)+HoG(Depth)+HoG(RGB);2582;3792;27;1238;0.675916;0.007070;0.989651;0.675916;0.803235;2.586464;-3.000000;
FAST(Depth)+HoG(Depth)+HoG(RGB);2659;3787;32;1161;0.696073;0.008379;0.988109;0.696073;0.816772;2.586857;-2.800000;
FAST(Depth)+HoG(Depth)+HoG(RGB);2732;3784;35;1088;0.715183;0.009165;0.987351;0.715183;0.829513;2.586464;-2.600000;
FAST(Depth)+HoG(Depth)+HoG(RGB);2799;3781;38;1021;0.732723;0.009950;0.986606;0.732723;0.840919;2.583322;-2.400000;
FAST(Depth)+HoG(Depth)+HoG(RGB);2896;3776;43;924;0.758115;0.011259;0.985369;0.758115;0.856931;2.583061;-2.200000;
FAST(Depth)+HoG(Depth)+HoG(RGB);2970;3771;48;850;0.777487;0.012569;0.984095;0.777487;0.868675;2.587904;-2.000000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3026;3768;51;794;0.792147;0.013354;0.983425;0.792147;0.877483;2.588166;-1.800000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3083;3763;56;737;0.807068;0.014664;0.982160;0.807068;0.886047;2.588297;-1.600000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3135;3759;60;685;0.820681;0.015711;0.981221;0.820681;0.893799;2.585286;-1.400000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3192;3751;68;628;0.835602;0.017806;0.979141;0.835602;0.901695;2.584762;-1.200000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3243;3740;79;577;0.848953;0.020686;0.976219;0.848953;0.908149;2.588166;-1.000000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3308;3732;87;512;0.865969;0.022781;0.974374;0.865969;0.916979;2.588166;-0.800000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3352;3724;95;468;0.877487;0.024876;0.972440;0.877487;0.922526;2.584893;-0.600000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3398;3706;113;422;0.889529;0.029589;0.967815;0.889529;0.927022;2.583453;-0.400000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3439;3693;126;381;0.900262;0.032993;0.964656;0.900262;0.931347;2.587904;-0.200000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3478;3679;140;342;0.910471;0.036659;0.961305;0.910471;0.935198;2.584631;0.000000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3526;3667;152;294;0.923037;0.039801;0.958673;0.923037;0.940517;2.586857;0.200000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3552;3648;171;268;0.929843;0.044776;0.954069;0.929843;0.941800;2.589475;0.400000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3578;3626;193;242;0.936649;0.050537;0.948820;0.936649;0.942695;2.584893;0.600000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3608;3609;210;212;0.944503;0.054988;0.944997;0.944503;0.944750;2.587904;0.800000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3630;3585;234;190;0.950262;0.061273;0.939441;0.950262;0.944820;2.588559;1.000000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3647;3560;259;173;0.954712;0.067819;0.933692;0.954712;0.944085;2.584501;1.200000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3675;3539;280;145;0.962042;0.073318;0.929204;0.962042;0.945338;2.581359;1.400000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3701;3514;305;119;0.968848;0.079864;0.923864;0.968848;0.945822;2.588951;1.600000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3711;3483;336;109;0.971466;0.087981;0.916976;0.971466;0.943435;2.585286;1.800000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3727;3458;361;93;0.975654;0.094527;0.911693;0.975654;0.942590;2.588166;2.000000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3737;3419;400;83;0.978272;0.104739;0.903312;0.978272;0.939299;2.586071;2.200000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3744;3375;444;76;0.980105;0.116261;0.893983;0.980105;0.935065;2.588821;2.400000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3750;3324;495;70;0.981675;0.129615;0.883392;0.981675;0.929944;2.584631;2.600000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3760;3277;542;60;0.984293;0.141922;0.874012;0.984293;0.925880;2.587773;2.800000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3766;3209;610;54;0.985864;0.159728;0.860603;0.985864;0.918985;2.585155;3.000000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3775;3166;653;45;0.988220;0.170987;0.852529;0.988220;0.915373;2.585810;3.200000;
FAST(Depth)+HoG(Depth)+HoG(RGB);3784;3107;712;36;0.990576;0.186436;0.841637;0.990576;0.910053;2.586857;3.400000;
