Name;TP;TN;FP;FN;TPR;FPR;Precision;Recall;F1;EvaluationTimePerWindowMS;ValueShift;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.184972;-10.000000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.180783;-9.800000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.180652;-9.600000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.180390;-9.400000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.180390;-9.200000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.180652;-9.000000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.181437;-8.800000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.181306;-8.600000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.180390;-8.400000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.181306;-8.200000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.181437;-8.000000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.181568;-7.800000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.181437;-7.600000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.181699;-7.400000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.181437;-7.200000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.179866;-7.000000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.180914;-6.800000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.182092;-6.600000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.181437;-6.400000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.180390;-6.200000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.180652;-6.000000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.180783;-5.800000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.181437;-5.600000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.180521;-5.400000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.180652;-5.200000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.180521;-5.000000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.180259;-4.800000;
SURF(RGB)_10;0;3819;0;3820;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);2.180259;-4.600000;
