Name;TP;TN;FP;FN;TPR;FPR;Precision;Recall;F1;EvaluationTimePerWindowMS;ValueShift;
Corner(Depth)+HoG(Depth)+HoG(RGB);2773;3788;31;1047;0.725916;0.008117;0.988944;0.725916;0.837258;2.827988;-4.000000;
Corner(Depth)+HoG(Depth)+HoG(RGB);2814;3788;31;1006;0.736649;0.008117;0.989104;0.736649;0.844411;2.826417;-3.800000;
Corner(Depth)+HoG(Depth)+HoG(RGB);2864;3784;35;956;0.749738;0.009165;0.987927;0.749738;0.852508;2.820134;-3.600000;
Corner(Depth)+HoG(Depth)+HoG(RGB);2903;3782;37;917;0.759948;0.009688;0.987415;0.759948;0.858876;2.812803;-3.400000;
Corner(Depth)+HoG(Depth)+HoG(RGB);2949;3779;40;871;0.771990;0.010474;0.986618;0.771990;0.866206;2.820264;-3.200000;
Corner(Depth)+HoG(Depth)+HoG(RGB);2994;3777;42;826;0.783770;0.010998;0.986166;0.783770;0.873396;2.820264;-3.000000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3044;3777;42;776;0.796859;0.010998;0.986390;0.796859;0.881552;2.832962;-2.800000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3086;3774;45;734;0.807853;0.011783;0.985628;0.807853;0.887930;2.825893;-2.600000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3129;3772;47;691;0.819110;0.012307;0.985202;0.819110;0.894511;2.822359;-2.400000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3165;3769;50;655;0.828534;0.013092;0.984448;0.828534;0.899787;2.815290;-2.200000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3204;3767;52;616;0.838743;0.013616;0.984029;0.838743;0.905596;2.818432;-2.000000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3239;3761;58;581;0.847906;0.015187;0.982408;0.847906;0.910215;2.823013;-1.800000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3290;3760;59;530;0.861257;0.015449;0.982383;0.861257;0.917841;2.841471;-1.600000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3320;3756;63;500;0.869110;0.016496;0.981377;0.869110;0.921838;2.824846;-1.400000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3347;3750;69;473;0.876178;0.018068;0.979801;0.876178;0.925097;2.820788;-1.200000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3384;3743;76;436;0.885864;0.019900;0.978035;0.885864;0.929670;2.818955;-1.000000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3416;3740;79;404;0.894241;0.020686;0.977396;0.894241;0.933971;2.828381;-0.800000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3444;3736;83;376;0.901571;0.021733;0.976467;0.901571;0.937526;2.820003;-0.600000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3465;3735;84;355;0.907068;0.021995;0.976331;0.907068;0.940426;2.825632;-0.400000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3488;3728;91;332;0.913089;0.023828;0.974574;0.913089;0.942830;2.816075;-0.200000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3513;3719;100;307;0.919634;0.026185;0.972322;0.919634;0.945244;2.820788;0.000000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3534;3704;115;286;0.925131;0.030113;0.968485;0.925131;0.946311;2.821966;0.200000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3554;3695;124;266;0.930366;0.032469;0.966286;0.930366;0.947986;2.818955;0.400000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3572;3686;133;248;0.935079;0.034826;0.964103;0.935079;0.949369;2.825370;0.600000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3589;3672;147;231;0.939529;0.038492;0.960653;0.939529;0.949974;2.821443;0.800000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3603;3665;154;217;0.943194;0.040325;0.959010;0.943194;0.951036;2.814635;1.000000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3608;3657;162;212;0.944503;0.042419;0.957029;0.944503;0.950725;2.831653;1.200000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3627;3645;174;193;0.949476;0.045562;0.954223;0.949476;0.951844;2.823013;1.400000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3636;3627;192;184;0.951832;0.050275;0.949843;0.951832;0.950837;2.825370;1.600000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3645;3616;203;175;0.954188;0.053155;0.947245;0.954188;0.950704;2.821050;1.800000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3655;3609;210;165;0.956806;0.054988;0.945666;0.956806;0.951204;2.837806;2.000000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3669;3595;224;151;0.960471;0.058654;0.942461;0.960471;0.951381;2.816468;2.200000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3683;3576;243;137;0.964136;0.063629;0.938105;0.964136;0.950942;2.816861;2.400000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3691;3560;259;129;0.966230;0.067819;0.934430;0.966230;0.950064;2.820134;2.600000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3702;3546;273;118;0.969110;0.071485;0.931321;0.969110;0.949840;2.825370;2.800000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3716;3524;295;104;0.972775;0.077245;0.926452;0.972775;0.949049;2.823668;3.000000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3727;3503;316;93;0.975654;0.082744;0.921840;0.975654;0.947984;2.822883;3.200000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3730;3478;341;90;0.976440;0.089290;0.916237;0.976440;0.945381;2.821181;3.400000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3739;3454;365;81;0.978796;0.095575;0.911062;0.978796;0.943715;2.811101;3.600000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3740;3429;390;80;0.979058;0.102121;0.905569;0.979058;0.940881;2.829559;3.800000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3748;3405;414;72;0.981152;0.108405;0.900529;0.981152;0.939113;2.820919;4.000000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3758;3363;456;62;0.983770;0.119403;0.891789;0.983770;0.935524;2.821835;4.200000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3762;3335;484;58;0.984817;0.126735;0.886010;0.984817;0.932804;2.835450;4.400000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3766;3305;514;54;0.985864;0.134590;0.879907;0.985864;0.929877;2.833355;4.600000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3771;3272;547;49;0.987173;0.143231;0.873321;0.987173;0.926763;2.833093;4.800000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3774;3244;575;46;0.987958;0.150563;0.867786;0.987958;0.923981;2.818694;5.000000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3777;3204;615;43;0.988743;0.161037;0.859973;0.988743;0.919873;2.815944;5.200000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3781;3162;657;39;0.989791;0.172035;0.851960;0.989791;0.915718;2.832439;5.400000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3786;3133;686;34;0.991099;0.179628;0.846601;0.991099;0.913169;2.813326;5.600000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3791;3092;727;29;0.992408;0.190364;0.839088;0.992408;0.909331;2.830868;5.800000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3794;3043;776;26;0.993194;0.203195;0.830197;0.993194;0.904410;2.832046;6.000000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3795;2990;829;25;0.993455;0.217073;0.820718;0.993455;0.898863;2.827595;6.200000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3798;2942;877;22;0.994241;0.229641;0.812406;0.994241;0.894173;2.805079;6.400000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3803;2888;931;17;0.995550;0.243781;0.803338;0.995550;0.889175;2.829690;6.600000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3804;2839;980;16;0.995812;0.256612;0.795151;0.995812;0.884240;2.810970;6.800000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3804;2787;1032;16;0.995812;0.270228;0.786600;0.995812;0.878928;2.821966;7.000000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3805;2740;1079;15;0.996073;0.282535;0.779075;0.996073;0.874311;2.822228;7.200000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3807;2670;1149;13;0.996597;0.300864;0.768160;0.996597;0.867593;2.817646;7.400000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3808;2610;1209;12;0.996859;0.316575;0.759019;0.996859;0.861831;2.817254;7.600000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3808;2535;1284;12;0.996859;0.336214;0.747840;0.996859;0.854578;2.825632;7.800000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3810;2471;1348;10;0.997382;0.352972;0.738658;0.997382;0.848741;2.819872;8.000000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3810;2399;1420;10;0.997382;0.371825;0.728489;0.997382;0.841989;2.827203;8.200000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3811;2324;1495;9;0.997644;0.391464;0.718243;0.997644;0.835196;2.820395;8.400000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3812;2257;1562;8;0.997906;0.409008;0.709341;0.997906;0.829236;2.829690;8.600000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3814;2186;1633;6;0.998429;0.427599;0.700202;0.998429;0.823136;2.829559;8.800000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3815;2115;1704;5;0.998691;0.446190;0.691248;0.998691;0.817004;2.834795;9.000000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3815;2044;1775;5;0.998691;0.464781;0.682469;0.998691;0.810840;2.833879;9.200000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3817;1968;1851;3;0.999215;0.484682;0.673430;0.999215;0.804595;2.814635;9.400000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3817;1888;1931;3;0.999215;0.505630;0.664057;0.999215;0.797868;2.814112;9.600000;
Corner(Depth)+HoG(Depth)+HoG(RGB);3818;1827;1992;2;0.999476;0.521603;0.657143;0.999476;0.792939;2.813326;9.800000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);1219;3819;0;2601;0.319110;0.000000;1.000000;0.319110;0.483826;3.438801;-10.000000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);1266;3819;0;2554;0.331414;0.000000;1.000000;0.331414;0.497837;3.441419;-9.800000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);1322;3818;1;2498;0.346073;0.000262;0.999244;0.346073;0.514097;3.428197;-9.600000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);1375;3818;1;2445;0.359948;0.000262;0.999273;0.359948;0.529253;3.438539;-9.400000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);1433;3818;1;2387;0.375131;0.000262;0.999303;0.375131;0.545489;3.432386;-9.200000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);1488;3817;2;2332;0.389529;0.000524;0.998658;0.389529;0.560452;3.419950;-9.000000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);1541;3817;2;2279;0.403403;0.000524;0.998704;0.403403;0.574678;3.428721;-8.800000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);1601;3817;2;2219;0.419110;0.000524;0.998752;0.419110;0.590448;3.438539;-8.600000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);1654;3816;3;2166;0.432984;0.000786;0.998189;0.432984;0.603980;3.424663;-8.400000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);1721;3815;4;2099;0.450524;0.001047;0.997681;0.450524;0.620739;3.424532;-8.200000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);1780;3815;4;2040;0.465969;0.001047;0.997758;0.465969;0.635261;3.439979;-8.000000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);1849;3815;4;1971;0.484031;0.001047;0.997841;0.484031;0.651860;3.441026;-7.800000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);1901;3814;5;1919;0.497644;0.001309;0.997377;0.497644;0.663989;3.430816;-7.600000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);1965;3813;6;1855;0.514398;0.001571;0.996956;0.514398;0.678639;3.432648;-7.400000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);2022;3812;7;1798;0.529319;0.001833;0.996550;0.529319;0.691400;3.428590;-7.200000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);2080;3812;7;1740;0.544503;0.001833;0.996646;0.544503;0.704249;3.426888;-7.000000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);2142;3811;8;1678;0.560733;0.002095;0.996279;0.560733;0.717588;3.428197;-6.800000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);2201;3810;9;1619;0.576178;0.002357;0.995928;0.576178;0.730017;3.438277;-6.600000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);2256;3808;11;1564;0.590576;0.002880;0.995148;0.590576;0.741252;3.424532;-6.400000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);2318;3807;12;1502;0.606806;0.003142;0.994850;0.606806;0.753821;3.419034;-6.200000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);2365;3805;14;1455;0.619110;0.003666;0.994115;0.619110;0.763026;3.430685;-6.000000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);2422;3802;17;1398;0.634031;0.004451;0.993030;0.634031;0.773926;3.428459;-5.800000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);2481;3801;18;1339;0.649476;0.004713;0.992797;0.649476;0.785251;3.428590;-5.600000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);2535;3800;19;1285;0.663613;0.004975;0.992561;0.663613;0.795419;3.426365;-5.400000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);2597;3800;19;1223;0.679843;0.004975;0.992737;0.679843;0.807023;3.440110;-5.200000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);2651;3798;21;1169;0.693979;0.005499;0.992141;0.693979;0.816697;3.437361;-5.000000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);2706;3796;23;1114;0.708377;0.006023;0.991572;0.708377;0.826386;3.423747;-4.800000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);2756;3793;26;1064;0.721466;0.006808;0.990654;0.721466;0.834899;3.425972;-4.600000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);2792;3793;26;1028;0.730890;0.006808;0.990774;0.730890;0.841217;3.437754;-4.400000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);2843;3793;26;977;0.744241;0.006808;0.990938;0.744241;0.850052;3.441026;-4.200000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);2891;3790;29;929;0.756806;0.007594;0.990068;0.756806;0.857864;3.432517;-4.000000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);2930;3789;30;890;0.767016;0.007855;0.989865;0.767016;0.864307;3.433826;-3.800000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);2974;3786;33;846;0.778534;0.008641;0.989026;0.778534;0.871247;3.434088;-3.600000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3018;3786;33;802;0.790052;0.008641;0.989184;0.790052;0.878475;3.431208;-3.400000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3053;3784;35;767;0.799215;0.009165;0.988666;0.799215;0.883903;3.428197;-3.200000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3099;3782;37;721;0.811257;0.009688;0.988202;0.811257;0.891029;3.428328;-3.000000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3143;3779;40;677;0.822775;0.010474;0.987433;0.822775;0.897615;3.427543;-2.800000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3176;3773;46;644;0.831414;0.012045;0.985723;0.831414;0.902016;3.437230;-2.600000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3208;3768;51;612;0.839791;0.013354;0.984351;0.839791;0.906343;3.425317;-2.400000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3244;3766;53;576;0.849215;0.013878;0.983925;0.849215;0.911620;3.427543;-2.200000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3281;3762;57;539;0.858901;0.014925;0.982924;0.858901;0.916737;3.435005;-2.000000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3316;3759;60;504;0.868063;0.015711;0.982227;0.868063;0.921623;3.440503;-1.800000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3348;3756;63;472;0.876440;0.016496;0.981530;0.876440;0.926013;3.430946;-1.600000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3383;3753;66;437;0.885602;0.017282;0.980864;0.885602;0.930802;3.423223;-1.400000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3415;3751;68;405;0.893979;0.017806;0.980477;0.893979;0.935232;3.420474;-1.200000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3445;3747;72;375;0.901832;0.018853;0.979528;0.901832;0.939076;3.431994;-1.000000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3468;3742;77;352;0.907853;0.020162;0.978279;0.907853;0.941752;3.430946;-0.800000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3493;3735;84;327;0.914398;0.021995;0.976517;0.914398;0.944437;3.422568;-0.600000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3509;3733;86;311;0.918586;0.022519;0.976078;0.918586;0.946460;3.430816;-0.400000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3530;3725;94;290;0.924084;0.024614;0.974062;0.924084;0.948415;3.434743;-0.200000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3545;3719;100;275;0.928010;0.026185;0.972565;0.928010;0.949766;3.431339;0.000000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3564;3715;104;256;0.932984;0.027232;0.971647;0.932984;0.951923;3.423747;0.200000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3586;3712;107;234;0.938743;0.028018;0.971026;0.938743;0.954612;3.422699;0.400000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3606;3704;115;214;0.943979;0.030113;0.969094;0.943979;0.956372;3.419558;0.600000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3616;3699;120;204;0.946597;0.031422;0.967880;0.946597;0.957120;3.432910;0.800000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3622;3687;132;198;0.948168;0.034564;0.964838;0.948168;0.956430;3.422437;1.000000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3638;3675;144;182;0.952356;0.037706;0.961925;0.952356;0.957117;3.428328;1.200000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3648;3661;158;172;0.954974;0.041372;0.958487;0.954974;0.956727;3.422961;1.400000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3665;3652;167;155;0.959424;0.043729;0.956420;0.959424;0.957919;3.424401;1.600000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3677;3636;183;143;0.962565;0.047918;0.952591;0.962565;0.957552;3.424401;1.800000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3685;3626;193;135;0.964660;0.050537;0.950232;0.964660;0.957392;3.431994;2.000000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3693;3616;203;127;0.966754;0.053155;0.947895;0.966754;0.957232;3.425448;2.200000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3702;3603;216;118;0.969110;0.056559;0.944870;0.969110;0.956836;3.429506;2.400000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3714;3590;229;106;0.972251;0.059963;0.941922;0.972251;0.956847;3.425579;2.600000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3728;3570;249;92;0.975916;0.065200;0.937390;0.975916;0.956265;3.436183;2.800000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3734;3556;263;86;0.977487;0.068866;0.934201;0.977487;0.955354;3.432517;3.000000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3738;3538;281;82;0.978534;0.073579;0.930082;0.978534;0.953693;3.437492;3.200000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3745;3514;305;75;0.980366;0.079864;0.924691;0.980366;0.951715;3.421259;3.400000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3754;3499;320;66;0.982723;0.083792;0.921453;0.982723;0.951102;3.432125;3.600000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3761;3475;344;59;0.984555;0.090076;0.916200;0.984555;0.949148;3.436968;3.800000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3764;3457;362;56;0.985340;0.094789;0.912264;0.985340;0.947395;3.436052;4.000000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3768;3434;385;52;0.986387;0.100812;0.907296;0.986387;0.945190;3.424139;4.200000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3773;3407;412;47;0.987696;0.107882;0.901553;0.987696;0.942661;3.437492;4.400000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3778;3380;439;42;0.989005;0.114952;0.895898;0.989005;0.940152;3.431732;4.600000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3778;3348;471;42;0.989005;0.123331;0.889150;0.989005;0.936423;3.430423;4.800000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3784;3319;500;36;0.990576;0.130924;0.883287;0.990576;0.933860;3.435266;5.000000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3788;3293;526;32;0.991623;0.137732;0.878071;0.991623;0.931399;3.423354;5.200000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3792;3272;547;28;0.992670;0.143231;0.873934;0.992670;0.929526;3.440634;5.400000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3793;3230;589;27;0.992932;0.154229;0.865586;0.992932;0.924896;3.431863;5.600000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3793;3196;623;27;0.992932;0.163132;0.858922;0.992932;0.921078;3.428197;5.800000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3798;3155;664;22;0.994241;0.173868;0.851188;0.994241;0.917170;3.425187;6.000000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3800;3108;711;20;0.994764;0.186174;0.842385;0.994764;0.912255;3.425317;6.200000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3802;3066;753;18;0.995288;0.197172;0.834687;0.995288;0.907940;3.436968;6.400000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3804;3030;789;16;0.995812;0.206599;0.828217;0.995812;0.904315;3.429899;6.600000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3806;2985;834;14;0.996335;0.218382;0.820259;0.996335;0.899764;3.424532;6.800000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3808;2943;876;12;0.996859;0.229379;0.812980;0.996859;0.895579;3.431077;7.000000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3808;2901;918;12;0.996859;0.240377;0.805755;0.996859;0.891177;3.421783;7.200000;
HoG(Depth)+HoG(RGB)+S2HoG(RGB);3810;2855;964;10;0.997382;0.252422;0.798073;0.997382;0.886665;3.426103;7.400000;
