Name;TP;TN;FP;FN;TPR;FPR;Precision;Recall;F1;EvaluationTimePerWindowMS;ValueShift
HDD+HoG(Depth)+HoG(RGB)[S]_round0;9;27156780;31;16792;0.000536;0.000001;0.225000;0.000536;0.001069;4.890351;-10.000000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;9;27156777;34;16792;0.000536;0.000001;0.209302;0.000536;0.001069;4.888781;-9.960000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;10;27156775;36;16791;0.000595;0.000001;0.217391;0.000595;0.001187;4.888197;-9.920000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;10;27156770;41;16791;0.000595;0.000002;0.196078;0.000595;0.001187;4.888055;-9.880000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;10;27156763;48;16791;0.000595;0.000002;0.172414;0.000595;0.001186;4.887986;-9.840000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;11;27156762;49;16790;0.000655;0.000002;0.183333;0.000655;0.001305;4.887996;-9.800000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;11;27156762;49;16790;0.000655;0.000002;0.183333;0.000655;0.001305;4.887975;-9.760000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;12;27156758;53;16789;0.000714;0.000002;0.184615;0.000714;0.001423;4.887971;-9.720000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;14;27156755;56;16787;0.000833;0.000002;0.200000;0.000833;0.001660;4.887962;-9.680000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;14;27156748;63;16787;0.000833;0.000002;0.181818;0.000833;0.001659;4.887976;-9.640000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;15;27156745;66;16786;0.000893;0.000002;0.185185;0.000893;0.001777;4.887952;-9.600000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;15;27156741;70;16786;0.000893;0.000003;0.176471;0.000893;0.001777;4.887930;-9.560000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;15;27156736;75;16786;0.000893;0.000003;0.166667;0.000893;0.001776;4.887958;-9.520000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;19;27156734;77;16782;0.001131;0.000003;0.197917;0.001131;0.002249;4.887964;-9.480000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;20;27156730;81;16781;0.001190;0.000003;0.198020;0.001190;0.002367;4.887961;-9.440000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;20;27156726;85;16781;0.001190;0.000003;0.190476;0.001190;0.002366;4.887947;-9.400000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;21;27156721;90;16780;0.001250;0.000003;0.189189;0.001250;0.002483;4.887939;-9.360000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;22;27156719;92;16779;0.001309;0.000003;0.192982;0.001309;0.002601;4.887960;-9.320000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;22;27156710;101;16779;0.001309;0.000004;0.178862;0.001309;0.002600;4.887974;-9.280000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;24;27156707;104;16777;0.001428;0.000004;0.187500;0.001428;0.002835;4.887942;-9.240000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;24;27156699;112;16777;0.001428;0.000004;0.176471;0.001428;0.002834;4.887928;-9.200000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;25;27156692;119;16776;0.001488;0.000004;0.173611;0.001488;0.002951;4.887952;-9.160000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;27;27156685;126;16774;0.001607;0.000005;0.176471;0.001607;0.003185;4.887946;-9.120000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;28;27156673;138;16773;0.001667;0.000005;0.168675;0.001667;0.003301;4.887933;-9.080000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;29;27156662;149;16772;0.001726;0.000005;0.162921;0.001726;0.003416;4.887929;-9.040000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;33;27156657;154;16768;0.001964;0.000006;0.176471;0.001964;0.003885;4.887928;-9.000000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;34;27156648;163;16767;0.002024;0.000006;0.172589;0.002024;0.004000;4.887923;-8.960000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;35;27156641;170;16766;0.002083;0.000006;0.170732;0.002083;0.004116;4.887944;-8.920000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;36;27156635;176;16765;0.002143;0.000006;0.169811;0.002143;0.004232;4.887918;-8.880000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;38;27156624;187;16763;0.002262;0.000007;0.168889;0.002262;0.004464;4.887958;-8.840000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;38;27156617;194;16763;0.002262;0.000007;0.163793;0.002262;0.004462;4.887937;-8.800000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;39;27156604;207;16762;0.002321;0.000008;0.158537;0.002321;0.004576;4.887951;-8.760000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;41;27156598;213;16760;0.002440;0.000008;0.161417;0.002440;0.004808;4.887933;-8.720000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;43;27156585;226;16758;0.002559;0.000008;0.159851;0.002559;0.005038;4.887932;-8.680000
HDD+HoG(Depth)+HoG(RGB)[S]_round0;43;27156572;239;16758;0.002559;0.000009;0.152482;0.002559;0.005034;4.887923;-8.640000
