Name;TP;TN;FP;FN;TPR;FPR;Precision;Recall;F1;EvaluationTimePerWindowMS;ValueShift;
Name;TP;TN;FP;FN;TPR;FPR;Precision;Recall;F1;EvaluationTimePerWindowMS;ValueShift;
Name;TP;TN;FP;FN;TPR;FPR;Precision;Recall;F1;EvaluationTimePerWindowMS;ValueShift;
HoG(RGB)+S2HoG(RGB);13;14960;0;4395;0.002949;0.000000;1.000000;0.002949;0.005881;8.289911;-10.000000;
HoG(RGB)+S2HoG(RGB);20;14960;0;4388;0.004537;0.000000;1.000000;0.004537;0.009033;8.283199;-9.800000;
HoG(RGB)+S2HoG(RGB);27;14960;0;4381;0.006125;0.000000;1.000000;0.006125;0.012176;8.282889;-9.600000;
HoG(RGB)+S2HoG(RGB);39;14960;0;4369;0.008848;0.000000;1.000000;0.008848;0.017540;8.283819;-9.400000;
HoG(RGB)+S2HoG(RGB);56;14960;0;4352;0.012704;0.000000;1.000000;0.012704;0.025090;8.280308;-9.200000;
HoG(RGB)+S2HoG(RGB);69;14960;0;4339;0.015653;0.000000;1.000000;0.015653;0.030824;8.282993;-9.000000;
HoG(RGB)+S2HoG(RGB);88;14960;0;4320;0.019964;0.000000;1.000000;0.019964;0.039146;8.280308;-8.800000;
HoG(RGB)+S2HoG(RGB);112;14960;0;4296;0.025408;0.000000;1.000000;0.025408;0.049558;8.281289;-8.600000;
HoG(RGB)+S2HoG(RGB);128;14960;0;4280;0.029038;0.000000;1.000000;0.029038;0.056437;8.281444;-8.400000;
HoG(RGB)+S2HoG(RGB);147;14960;0;4261;0.033348;0.000000;1.000000;0.033348;0.064544;8.281134;-8.200000;
HoG(RGB)+S2HoG(RGB);179;14960;0;4229;0.040608;0.000000;1.000000;0.040608;0.078047;8.281547;-8.000000;
HoG(RGB)+S2HoG(RGB);215;14960;0;4193;0.048775;0.000000;1.000000;0.048775;0.093013;8.281599;-7.800000;
HoG(RGB)+S2HoG(RGB);253;14960;0;4155;0.057396;0.000000;1.000000;0.057396;0.108560;8.280876;-7.600000;
HoG(RGB)+S2HoG(RGB);295;14960;0;4113;0.066924;0.000000;1.000000;0.066924;0.125452;8.280566;-7.400000;
HoG(RGB)+S2HoG(RGB);334;14960;0;4074;0.075771;0.000000;1.000000;0.075771;0.140869;8.280566;-7.200000;
HoG(RGB)+S2HoG(RGB);391;14960;0;4017;0.088702;0.000000;1.000000;0.088702;0.162951;8.281547;-7.000000;
HoG(RGB)+S2HoG(RGB);438;14960;0;3970;0.099365;0.000000;1.000000;0.099365;0.180768;8.280927;-6.800000;
HoG(RGB)+S2HoG(RGB);497;14960;0;3911;0.112750;0.000000;1.000000;0.112750;0.202650;8.280566;-6.600000;
HoG(RGB)+S2HoG(RGB);562;14959;1;3846;0.127495;0.000067;0.998224;0.127495;0.226111;8.280618;-6.400000;
HoG(RGB)+S2HoG(RGB);651;14959;1;3757;0.147686;0.000067;0.998466;0.147686;0.257312;8.281134;-6.200000;
HoG(RGB)+S2HoG(RGB);729;14959;1;3679;0.165381;0.000067;0.998630;0.165381;0.283768;8.281392;-6.000000;
HoG(RGB)+S2HoG(RGB);834;14959;1;3574;0.189201;0.000067;0.998802;0.189201;0.318138;8.281495;-5.800000;
HoG(RGB)+S2HoG(RGB);917;14959;1;3491;0.208031;0.000067;0.998911;0.208031;0.344348;8.280411;-5.600000;
HoG(RGB)+S2HoG(RGB);1010;14958;2;3398;0.229129;0.000134;0.998024;0.229129;0.372694;8.280876;-5.400000;
HoG(RGB)+S2HoG(RGB);1121;14957;3;3287;0.254310;0.000201;0.997331;0.254310;0.405278;8.280927;-5.200000;
HoG(RGB)+S2HoG(RGB);1225;14957;3;3183;0.277904;0.000201;0.997557;0.277904;0.434705;8.280204;-5.000000;
HoG(RGB)+S2HoG(RGB);1344;14957;3;3064;0.304900;0.000201;0.997773;0.304900;0.467072;8.281495;-4.800000;
HoG(RGB)+S2HoG(RGB);1457;14957;3;2951;0.330535;0.000201;0.997945;0.330535;0.496592;8.280411;-4.600000;
HoG(RGB)+S2HoG(RGB);1589;14957;3;2819;0.360481;0.000201;0.998116;0.360481;0.529667;8.280824;-4.400000;
HoG(RGB)+S2HoG(RGB);1710;14956;4;2698;0.387931;0.000267;0.997666;0.387931;0.558641;8.280721;-4.200000;
HoG(RGB)+S2HoG(RGB);1812;14955;5;2596;0.411071;0.000334;0.997248;0.411071;0.582169;8.280256;-4.000000;
HoG(RGB)+S2HoG(RGB);1929;14955;5;2479;0.437613;0.000334;0.997415;0.437613;0.608325;8.280876;-3.800000;
HoG(RGB)+S2HoG(RGB);2061;14953;7;2347;0.467559;0.000468;0.996615;0.467559;0.636504;8.281031;-3.600000;
HoG(RGB)+S2HoG(RGB);2195;14953;7;2213;0.497958;0.000468;0.996821;0.497958;0.664145;8.281340;-3.400000;
HoG(RGB)+S2HoG(RGB);2316;14949;11;2092;0.525408;0.000735;0.995273;0.525408;0.687751;8.280566;-3.200000;
HoG(RGB)+S2HoG(RGB);2429;14948;12;1979;0.551044;0.000802;0.995084;0.551044;0.709301;8.280514;-3.000000;
HoG(RGB)+S2HoG(RGB);2552;14944;16;1856;0.578947;0.001070;0.993769;0.578947;0.731651;8.281031;-2.800000;
HoG(RGB)+S2HoG(RGB);2676;14940;20;1732;0.607078;0.001337;0.992582;0.607078;0.753378;8.281495;-2.600000;
